진료년도,시도,행위코드,환자수,명세서건수,의료행위총사용량,의료행위청구금액
2024,경기,O1326,8,8,8,12466292
2024,경기,O1332,64,79,90,14466103
2024,경기,O1333,11,13,13,2050289
2024,경기,O1336,1,2,2,3649434
2024,경기,O1343,4,5,6,2026263
2024,경기,O1346,25,36,42,15838765
2024,경기,O1347,17,20,21,8814168
2024,경기,O1348,30,43,47,35516926
2024,경기,O1351,9,9,10,46584966
2024,경기,O1352,5,5,6,30035491
2024,경기,O1360,315,339,422,663170007
2024,경기,O1371,68,76,85,19923267
2024,경기,O1372,11,12,12,5418565
2024,경기,O1380,1,1,1,1469380
2024,경기,O1401,1518,1558,1866,2646137919
2024,경기,O1403,792,825,965,1730667419
2024,경기,O1404,121,122,155,279191697
2024,경기,O1405,36,40,47,94913135
2024,경기,O1410,443,448,465,1721876391
2024,경기,O1421,1731,1739,1765,8571495252
2024,경기,O1422,48,48,49,249828459
2024,경기,O1423,13,13,13,68910670
2024,경기,O1424,20,21,24,107918500
2024,경기,O1431,26,26,33,138836254
2024,경기,O1440,32,33,35,61915857
2024,경기,O1450,154,164,190,489008831
2024,경기,O1460,234,237,245,353929996
2024,경기,O1480,109,113,121,112976875
2024,경기,O1483,1,1,1,2191509
2024,경기,O1484,28,30,31,93879698
2024,경기,O1485,81,81,100,124505562
2024,경기,O1486,30,30,34,54380927
2024,경기,O1491,3,3,3,6797409
2024,경기,O1492,2,2,2,5320338
2024,경기,O1501,2,2,2,1126472
2024,경기,O1502,18,20,28,27423443
2024,경기,O1510,4643,5266,7098,3523576026
2024,경기,O1520,8,8,9,7638222
2024,경기,O1521,122,126,130,286611502
2024,경기,O1530,30,30,41,56407485
2024,경기,O1531,41,41,50,42951389
2024,경기,O1532,870,876,892,363708558
2024,경기,O1540,22,22,25,22756956
2024,경기,O1541,13,13,14,20379754
2024,경기,O1561,3,4,6,2957767
2024,경기,O1562,1,1,1,2926737
2024,경기,O1570,74,76,85,116531207
2024,경기,O1571,18,19,20,40490578
2024,경기,O1572,1,1,1,3209910
2024,경기,O1586,9,11,18,31945939
2024,경기,O1591,259,262,299,636491156
2024,경기,O1592,132,132,153,405111381
2024,경기,O1593,65,66,88,171169557
2024,경기,O1596,165,170,179,167997221
2024,경기,O1597,2069,2081,2137,1462586014
2024,경기,O1600,131,137,147,179621244
2024,경기,O1605,189,191,196,374722362
2024,경기,O1610,44,44,46,155453741
2024,경기,O1621,18,22,25,37517778
2024,경기,O1640,110,116,150,791267201
2024,경기,O1641,79,88,115,377217106
2024,경기,O1644,9,10,12,25210346
2024,경기,O1645,11,13,16,15646970
2024,경기,O1646,10,10,13,9252245
2024,경기,O1648,156,177,213,1241909152
2024,경기,O1649,65,68,77,590231118
2024,경기,O1650,351,403,413,39526226
2024,경기,O1651,196,208,244,20976677
2024,경기,O1654,9209,9563,9993,2349419975
2024,경기,O1655,1469,1536,1760,577504986
2024,경기,O1656,4132,4543,3491,533605471
2024,경기,O1657,9048,10079,10687,2456107857
2024,경기,O1658,1579,1878,2382,581782961
2024,경기,O1659,25492,29728,35313,4924892445
2024,경기,O1660,15,16,20,80362944
2024,경기,O1671,54,58,72,531814322
2024,경기,O1672,14,14,18,84587351
2024,경기,O1680,5,5,8,43693683
2024,경기,O1701,1,1,1,7170284
2024,경기,O1703,3,5,5,42933754
2024,경기,O1704,2,2,2,14364086
2024,경기,O1705,6,8,10,23818421
2024,경기,O1710,131,144,222,763946656
2024,경기,O1711,18,18,24,101908930
2024,경기,O1721,63,67,118,742939966
2024,경기,O1722,8,8,9,56374727
2024,경기,O1723,3,3,6,16454889
2024,경기,O1740,1,1,2,4573052
2024,경기,O1750,1,1,2,2831114
2024,경기,O1770,1,1,1,4693326
2024,경기,O1781,171,194,284,589528237
2024,경기,O1782,127,152,209,686561146
2024,경기,O1783,37,44,62,159222037
2024,경기,O1784,1,1,2,6059559
2024,경기,O1791,19,29,38,78613724
2024,경기,O1792,223,233,288,980293107
2024,경기,O1793,389,433,596,1940611827
2024,경기,O1794,7,8,12,38672971
2024,경기,O1795,33,38,50,232517570
2024,경기,O1796,17,20,29,131173689
2024,경기,O1797,6,6,7,29394957
2024,경기,O1798,7,7,12,44781495
2024,경기,O1799,108,123,192,400146277
2024,경기,O1800,4,4,6,73240970
2024,경기,O1810,1,1,1,7092326
2024,경기,O1821,3,3,5,34640397
2024,경기,O1822,1,1,2,20095614
2024,경기,O1823,4,4,5,26622851
2024,경기,O1824,1,1,1,4581301
2024,경기,O1825,16,18,23,77562679
2024,경기,O1826,20,23,35,124313046
2024,경기,O1830,10,11,12,39111858
2024,경기,O1840,5,5,5,28641989
2024,경기,O1844,6,6,7,5276393
2024,경기,O1852,4,4,4,56233144
2024,경기,O1853,1,1,1,25114870
2024,경기,O1854,6,6,7,41736186
2024,경기,O1861,17,18,18,157284364
2024,경기,O1873,4,5,7,36159046
2024,경기,O1874,1,1,1,14409659
2024,경기,O1875,1,1,1,16062739
2024,경기,O1878,6,6,6,107821780
2024,경기,O1879,2,2,2,46250534
2024,경기,O1881,2,2,2,11808489
2024,경기,O1883,1,1,1,20565248
2024,경기,O1890,1680,1849,2415,6335685173
2024,경기,O1891,196,196,196,181353037
2024,경기,O1895,12,13,15,22491194
2024,경기,O1901,41,41,41,79182870
2024,경기,O1902,8,10,73,72740822
2024,경기,O1903,577,586,614,1244672143
2024,경기,O1904,528,595,5038,4702755921
2024,경기,O1907,9,9,10,20319673
2024,경기,O1910,1498,1524,1619,2277515777
2024,경기,O1921,106,117,157,81006784
2024,경기,O1922,68,72,197,19616786
2024,경기,O1931,68,84,123,75868122
2024,경기,O1932,62,66,78,136800369
2024,경기,O1935,24,24,27,43275769
2024,경기,O1940,13,13,17,54523692
2024,경기,O1950,7,7,9,64407701
2024,경기,O1954,1045,1060,1728,247210478
2024,경기,O1960,1,1,2,8589284
2024,경기,O1970,7,7,8,34966780
2024,경기,O1981,41,43,47,183080244
2024,경기,O1982,24,28,42,119184350
2024,경기,O1991,43,43,43,119760864
2024,경기,O1992,39,43,10707,1116510826
2024,경기,O2001,1216,1296,1562,859229058
2024,경기,O2002,648,718,2452,86390563
2024,경기,O2004,6,8,12,17637843
2024,경기,O2005,409,425,543,20671848
2024,경기,O2006,187,198,285,890006430
2024,경기,O2007,2,3,5,11896456
2024,경기,O2009,45,45,57,26631300
2024,경기,O2012,58,96,114,34562396
2024,경기,O2020,414,469,626,95508119
2024,경기,O2021,70,79,114,802384396
2024,경기,O2022,83,90,104,1063542667
2024,경기,O2030,15,16,20,13179721
2024,경기,O2031,55,66,104,319950531
2024,경기,O2032,22,23,24,148383055
2024,경기,O2033,21,24,30,170060309
2024,경기,O2034,77,78,79,227136692
2024,경기,O2035,26,29,35,30114906
2024,경기,O2037,2,2,1,2900082
2024,경기,O2038,5,5,5,10390049
2024,경기,O2039,2,2,2,3975158
2024,경기,O2040,552,1192,1225,56933489
2024,경기,O2045,2,2,2,1005048
2024,경기,O2052,1779,1834,2441,1577927097
2024,경기,O2054,10,10,12,20616471
2024,경기,O2055,2,2,2,1830917
2024,경기,O2056,169,175,212,253324992
2024,경기,O2057,3,3,3,6257031
2024,경기,O2058,7,7,7,6028499
2024,경기,O2059,26,30,41,17601944
2024,경기,O2064,2,3,5,2296954
2024,경기,O2065,25,26,41,28519144
2024,경기,O2066,14,14,14,19355622
2024,경기,O2067,4,4,4,7013279
2024,경기,O2068,48,49,72,51538019
2024,경기,O2071,29,30,36,117573552
2024,경기,O2072,87,88,98,149999305
2024,경기,O2073,2863,2905,3501,1259310432
2024,경기,O2074,990,1009,1052,268585406
2024,경기,O2081,1924,2038,2207,1569848952
2024,경기,O2082,648,686,776,494768123
2024,경기,O2083,957,1156,999,682371254
2024,경기,O2084,1,2,3,729850
2024,경기,O2211,19,19,19,24553550
2024,경기,O2212,2,2,2,2265188
2024,경기,O2213,231,381,392,25448715
2024,경기,O2215,1,1,2,1385901
2024,경기,O2221,4,4,5,11422170
2024,경기,O2222,36,36,36,107559344
2024,경기,O2223,3,3,4,3564416
2024,경기,O2224,22,22,22,29779665
2024,경기,O2225,55,105,108,10762224
2024,경기,O2226,273,608,646,77062711
2024,경기,O2228,1,1,2,1801190
2024,경기,O2230,3,3,4,10648132
2024,경기,O2650,1094,1193,1501,78263277
2024,경기,O2651,17448,21256,25711,4789388178
2024,경기,O2652,10874,12834,14959,3994544072
2024,경기,O2653,3476,3824,4435,660196799
2024,경기,O7001,3464,3937,4838,4461008366
2024,경기,O7002,3855,4646,26395,7120482199
2024,경기,O7003,1,1,1,873983
2024,경기,O7004,1,1,1,277101
2024,경기,O7005,2700,2889,3353,639412500
2024,경기,O7011,61,65,71,8993436
2024,경기,O7012,2663,3261,3753,771785330
2024,경기,O7013,958,1134,1136,421514966
2024,경기,O7014,357,382,315,35814564
2024,경기,O7015,941,1029,1167,248733647
2024,경기,O7016,156,201,255,59788509
2024,경기,O7017,585,623,702,67436761
2024,경기,O7018,719,765,881,85553199
2024,경기,O7020,23450,2290405,2539131,2.83E+11
2024,경기,O7021,23439,2289330,2536274,85931655690
2024,경기,O7031,641,716,828,696385272
2024,경기,O7032,734,832,3584,979094979
2024,경기,O7033,1,2,3,945681
2024,경기,O7035,519,538,683,146956500
2024,경기,O7051,28,32,42,33943063
2024,경기,O7052,23,25,101,26463360
2024,경기,O7054,1,1,1,277101
2024,경기,O7055,24,26,29,5202000
2024,경기,O7061,13,13,15,6056914
2024,경기,O7062,6,12,94,8838198
2024,경기,O7071,3,3,3,2751733
2024,경기,O7072,282,332,441,99416294
2024,경기,O7073,959,1780,1810,67513952
2024,경기,O7074,71,99,360,11848484
2024,경기,O7076,26,35,126,4333183
2024,경기,O7077,746,3962,11642,414250198
2024,경기,O9992,8,10,46,4935940
2024,경기,O9993,13,40,40,4373200
2024,경기,OA271,3,3,3,672027
2024,경기,OA273,18,18,23,7941670
2024,경기,OA275,1,1,1,993487
2024,경기,OA631,4,4,7,12278002
2024,경기,OA632,27,27,33,32796816
2024,경기,OA633,214,222,247,118859838
2024,경기,OA634,4,4,5,11800656
2024,경기,OA635,1,1,1,7782786
2024,경기,OA636,10,10,13,12072553
2024,경기,OA637,3,4,5,3088899
2024,경기,OA638,58,62,81,44108720
2024,경기,OA639,69,70,85,87274968
2024,경기,OA640,76,78,98,838943998
2024,경기,OA641,60,64,83,540417438
2024,경기,OA647,3,3,3,36228036
2024,경기,OA648,177,190,258,2101667075
2024,경기,OA649,219,237,363,2669218441
2024,경기,OA651,246,251,276,65587791
2024,경기,OA654,687,710,746,177516915
2024,경기,OA655,321,327,324,130591640
2024,경기,OA656,137,139,160,19596899
2024,경기,OB632,5,5,5,4840000
2024,경기,OB633,2,2,2,2837089
2024,경기,OB634,9,9,11,29017585
2024,경기,OB635,2,2,2,6599857
2024,경기,OB636,1,2,3,1727682
2024,경기,OB638,14,15,19,11221780
2024,경기,OB639,3,3,3,5809147
2024,경기,OH011,335,539,773,83850944
2024,경기,OX182,6,6,6,927366
2024,경기,OY201,43,43,58,51000000
2024,경기,OY202,14,14,17,6000000
2024,경기,OZ111,36,36,36,
2024,경기,OZ201,6,7,7,1283803
2024,경기,OZ303,20,20,20,
2024,경기,OZ304,56,58,58,
2024,경기,OZ308,13,13,13,
2024,경기,OZ751,256,260,358,574000464
2024,경기,OZ753,91,92,97,153214848
2024,경기,P2091,301,316,351,376960720
2024,경기,P2093,5,6,7,6181538
2024,경기,P2094,1,1,1,2552851
2024,경기,P2102,146,148,154,43358570
2024,경기,P2103,506,525,613,239720585
2024,경기,P2106,2,2,2,474750
2024,경기,P2107,7,7,7,4190136
2024,경기,P2112,34,36,39,44112490
2024,경기,P2113,181,194,225,236733785
2024,경기,P2114,3908,4097,4546,3605818861
2024,경기,P2115,22,22,22,22420531
2024,경기,P2116,303,305,322,333422648
2024,경기,P2117,1351,1353,1403,782208881
2024,경기,P2118,77,79,84,138057340
2024,경기,P2119,379,381,383,570848606
2024,경기,P2121,144,147,167,61540837
2024,경기,P2122,118,120,132,111034078
2024,경기,P2123,305,310,296,114567939
2024,경기,P2124,6095,6429,7274,2997077490
2024,경기,P2125,85,85,91,41773248
2024,경기,P2131,7,8,12,1989827
2024,경기,P2133,14,15,18,10070744
2024,경기,P2134,3,3,3,4480384
2024,경기,P2135,14,17,21,15078726
2024,경기,P2136,25,28,29,23240555
2024,경기,P2137,99,100,178,170168070
2024,경기,P2138,21,21,21,17531899
2024,경기,P2141,204,214,248,79073696
2024,경기,P2142,32,34,43,18113112
2024,경기,P4541,215,216,266,130102293
2024,경기,P4542,35,35,43,28911436
2024,경기,P4543,3,4,5,2773695
2024,경기,P4545,46,76,106,5761226
2024,경기,P4551,4725,4882,5434,2840144526
2024,경기,P4552,248,249,283,249212319
2024,경기,P4553,225,241,272,123542165
